,elevation,relh,drct,sknt,alti,vsby,temp_c,dewpoint_c,feel_c,is_hot_day
1863,74,42.57,310.0,5.0,29.88,6.21,19.0,6.0,19.0,0
1864,74,26.15,220.0,8.0,29.77,6.21,20.0,0.0,20.0,0
1865,74,23.77,210.0,28.0,29.71,0.5,18.0,-3.0,18.0,0
1866,74,35.28,230.0,22.0,29.85,0.43,13.0,-2.0,13.0,0
1867,74,28.77,220.0,9.0,30.03,6.21,15.0,-3.0,15.0,0
1868,74,38.85,240.0,9.0,30.06,6.21,16.0,2.0,16.0,0
1869,74,25.6,230.0,1.0,29.97,3.73,18.0,-2.0,18.0,0
1870,74,27.27,80.0,8.0,29.94,4.97,17.0,-2.0,17.0,0
1871,74,36.74,320.0,4.0,30.0,6.21,18.0,3.0,18.0,0
1872,74,32.14,0.0,0.0,30.03,6.21,19.0,2.0,19.0,0
1873,74,51.45,300.0,3.0,30.15,6.21,16.0,6.0,16.0,0
1874,74,76.18,0.0,0.0,30.12,6.21,10.0,6.0,10.0,0
1875,74,47.72,280.0,13.0,29.91,6.21,15.0,4.0,15.0,0
1876,74,62.92,270.0,7.0,30.03,6.21,15.0,8.0,15.0,0
1877,74,39.43,0.0,0.0,30.09,6.21,18.0,4.0,18.0,0
1878,74,32.43,50.0,4.0,29.97,6.21,20.0,3.0,20.0,0
1879,74,55.88,260.0,5.0,29.83,6.21,19.0,10.0,19.0,0
1880,74,40.29,290.0,4.0,30.03,6.21,21.0,7.0,21.0,0
1881,74,27.26,70.0,7.0,29.94,6.21,24.0,4.0,23.16666667,0
1882,74,14.18,210.0,8.0,29.85,6.21,29.0,-1.0,27.36666667,0
1883,74,28.39,0.0,0.0,30.09,6.21,21.0,2.0,21.0,0
1884,74,34.8,350.0,5.0,30.06,6.21,20.0,4.0,20.0,0
1885,74,28.68,320.0,5.0,30.09,6.21,22.0,3.0,21.00555556,0
1886,74,30.77,260.0,5.0,30.15,6.21,22.0,4.0,21.06111111,0
1887,74,40.29,350.0,6.0,30.12,6.21,21.0,7.0,21.0,0
1888,74,46.16,20.0,9.0,30.09,6.21,21.0,9.0,21.0,0
1889,74,30.07,40.0,7.0,29.97,6.21,27.0,8.0,26.42222222,0
1890,74,30.07,240.0,6.0,29.88,3.73,27.0,8.0,26.42222222,0
1891,74,12.44,0.0,0.0,29.94,6.21,30.0,-2.0,28.07777778,0
1892,74,64.48,320.0,4.0,30.03,1.86,22.0,15.0,22.0,0
1893,74,53.55,40.0,9.0,30.0,3.73,24.0,14.0,24.0,0
1894,74,53.03,20.0,16.0,29.94,6.21,22.0,12.0,22.0,0
1895,74,21.5,270.0,7.0,29.97,6.21,22.0,-1.0,20.81666667,0
1896,74,28.68,340.0,6.0,30.06,6.21,22.0,3.0,21.00555556,0
1897,74,28.96,290.0,7.0,30.06,6.21,23.0,4.0,22.11111111,0
1898,74,32.43,360.0,8.0,30.15,6.21,20.0,3.0,20.0,0
1899,74,45.88,360.0,8.0,30.06,6.21,20.0,8.0,20.0,0
1900,74,37.61,350.0,7.0,30.0,6.21,21.0,6.0,21.0,0
1901,74,37.61,20.0,5.0,30.0,6.21,21.0,6.0,21.0,0
1902,74,43.13,320.0,5.0,30.03,6.21,21.0,8.0,21.0,0
1903,74,34.8,360.0,4.0,30.03,6.21,20.0,4.0,20.0,0
1904,74,32.72,300.0,7.0,30.06,6.21,21.0,4.0,21.0,0
1905,74,32.43,10.0,4.0,30.12,6.21,20.0,3.0,20.0,0
1906,74,15.03,30.0,7.0,30.03,6.21,23.0,-5.0,21.75,0
1907,74,23.07,40.0,9.0,29.91,6.21,28.0,5.0,26.82777778,0
1908,74,23.07,30.0,9.0,29.91,6.21,28.0,5.0,26.82777778,0
1909,74,20.04,50.0,10.0,29.97,6.21,28.0,3.0,26.74444444,0
1910,74,20.38,270.0,3.0,29.68,1.86,35.0,9.0,33.08888889,0
1911,74,23.07,0.0,0.0,29.83,3.73,28.0,5.0,26.82777778,0
1912,74,31.62,230.0,6.0,29.85,6.21,25.0,7.0,24.38333333,0
1913,74,31.34,270.0,11.0,29.97,6.21,24.0,6.0,23.27222222,0
1914,74,15.71,210.0,11.0,29.85,2.49,26.0,-2.0,25.06666667,0
1915,74,40.85,300.0,2.0,30.0,6.21,23.0,9.0,22.42222222,0
1916,74,26.22,210.0,4.0,29.94,6.21,27.0,6.0,26.27777778,0
1917,74,34.13,260.0,6.0,29.8,6.21,26.0,9.0,26.0,0
1918,74,38.18,340.0,4.0,29.94,6.21,23.0,8.0,22.35,0
1919,74,31.62,350.0,7.0,29.97,6.21,25.0,7.0,24.38333333,0
1920,74,26.22,10.0,6.0,29.94,6.21,27.0,6.0,26.27777778,0
1921,74,11.67,230.0,7.0,29.85,6.21,35.0,1.0,32.20555556,0
1922,74,8.56,210.0,15.0,29.71,2.49,38.0,-1.0,34.43333333,1
1923,74,23.13,260.0,8.0,29.88,6.21,22.0,0.0,20.86111111,0
1924,74,29.92,260.0,13.0,29.94,6.21,19.0,1.0,19.0,0
1925,74,31.28,270.0,14.0,29.97,6.21,16.0,-1.0,16.0,0
1926,74,30.49,280.0,11.0,30.15,6.21,21.0,3.0,21.0,0
1927,74,28.96,300.0,7.0,30.15,6.21,23.0,4.0,22.11111111,0
1928,74,30.77,0.0,0.0,30.03,6.21,22.0,4.0,21.06111111,0
1929,74,25.13,320.0,7.0,29.97,6.21,23.0,2.0,22.01111111,0
1930,74,31.34,280.0,5.0,30.15,6.21,24.0,6.0,23.27222222,0
1931,74,22.02,320.0,8.0,30.27,6.21,24.0,1.0,23.03333333,0
1932,74,22.54,340.0,9.0,30.21,6.21,26.0,3.0,25.24444444,0
1933,74,14.4,360.0,5.0,30.0,6.21,30.0,0.0,28.13333333,0
1934,74,8.08,280.0,7.0,29.88,6.21,35.0,-4.0,31.61666667,0
1935,74,26.49,280.0,6.0,29.91,6.21,28.0,7.0,26.94444444,0
1936,74,34.13,300.0,5.0,29.88,6.21,26.0,9.0,26.0,0
1937,74,23.13,310.0,10.0,30.09,6.21,22.0,0.0,20.86111111,0
1938,74,23.13,30.0,2.0,30.18,6.21,22.0,0.0,20.86111111,0
1939,74,19.3,30.0,10.0,30.06,6.21,25.0,0.0,24.06111111,0
1940,74,16.63,40.0,4.0,29.88,6.21,30.0,2.0,28.16111111,0
1941,74,7.8,200.0,14.0,29.8,6.21,37.0,-3.0,33.37222222,1
1942,74,17.32,0.0,0.0,29.91,1.86,33.0,5.0,30.77777778,0
1943,74,13.66,310.0,4.0,29.91,3.73,36.0,4.0,33.46111111,0
1944,74,23.33,330.0,3.0,29.97,6.21,29.0,6.0,27.56111111,0
1945,74,26.76,320.0,5.0,29.97,6.21,29.0,8.0,27.70555556,0
1946,74,26.49,30.0,4.0,29.94,6.21,28.0,7.0,26.94444444,0
1947,74,26.49,340.0,5.0,29.88,6.21,28.0,7.0,26.94444444,0
1948,74,32.46,300.0,4.0,29.85,6.21,28.0,10.0,27.21666667,0
1949,74,28.63,330.0,5.0,29.8,6.21,29.0,9.0,27.8,0
1950,74,28.63,70.0,7.0,29.77,6.21,29.0,9.0,27.8,0
1951,74,18.09,10.0,7.0,29.8,6.21,31.0,4.0,29.01111111,0
1952,74,21.29,300.0,4.0,29.83,6.21,33.0,8.0,31.03333333,0
1953,74,17.55,230.0,11.0,29.71,6.21,34.0,6.0,31.76111111,0
1954,74,28.9,270.0,5.0,29.77,2.49,30.0,10.0,28.67777778,0
1955,74,32.73,50.0,13.0,29.71,6.21,29.0,11.0,28.04444444,0
1956,74,22.02,220.0,8.0,29.85,6.21,30.0,6.0,28.30555556,0
1957,74,17.38,240.0,12.0,29.88,2.49,28.0,1.0,26.68333333,0
1958,74,32.18,310.0,5.0,29.97,6.21,27.0,9.0,27.0,0
1959,74,22.02,360.0,2.0,30.09,6.21,30.0,6.0,28.30555556,0
1960,74,19.15,30.0,8.0,30.09,6.21,30.0,4.0,28.21666667,0
1961,74,29.45,30.0,8.0,29.88,6.21,32.0,12.0,30.75555556,0
1962,74,19.28,300.0,6.0,29.77,6.21,36.0,9.0,34.08888889,0
1963,74,11.23,310.0,8.0,29.77,6.21,37.0,2.0,34.01666667,1
1964,74,13.46,340.0,6.0,29.85,6.21,35.0,3.0,32.47777778,0
1965,74,32.73,300.0,4.0,29.91,6.21,29.0,11.0,28.04444444,0
1966,74,31.17,320.0,6.0,29.91,6.21,31.0,12.0,29.84444444,0
1967,74,20.38,300.0,5.0,29.88,6.21,35.0,9.0,33.08888889,0
1968,74,10.07,300.0,3.0,29.88,6.21,39.0,2.0,35.72222222,1
1969,74,17.51,0.0,0.0,29.8,6.21,39.0,10.0,37.37777778,1
1970,74,14.08,0.0,0.0,29.85,6.21,38.0,6.0,35.57777778,1
1971,74,6.83,210.0,13.0,29.62,3.73,45.0,1.0,40.87777778,1
1972,74,17.09,40.0,4.0,29.74,3.73,32.0,4.0,29.85,0
1973,74,28.36,290.0,8.0,29.88,6.21,28.0,8.0,27.02222222,0
1974,74,30.35,280.0,7.0,29.91,6.21,28.0,9.0,27.11111111,0
1975,74,26.76,330.0,8.0,29.91,6.21,29.0,8.0,27.70555556,0
1976,74,26.76,0.0,0.0,29.83,6.21,29.0,8.0,27.70555556,0
1977,74,24.11,350.0,2.0,29.88,6.21,32.0,9.0,30.24444444,0
1978,74,21.04,310.0,3.0,29.94,6.21,32.0,7.0,30.03888889,0
1979,74,24.99,320.0,6.0,29.94,6.21,29.0,7.0,27.62777778,0
1980,74,27.29,320.0,6.0,29.88,6.21,31.0,10.0,29.50555556,0
1981,74,39.86,320.0,3.0,29.94,6.21,29.0,14.0,29.0,0
1982,74,16.6,20.0,5.0,29.91,6.21,35.0,6.0,32.7,0
1983,74,12.84,190.0,19.0,29.71,1.24,41.0,7.0,38.62777778,1
1984,74,31.45,350.0,9.0,29.91,6.21,32.0,13.0,30.98888889,0
1985,74,27.29,340.0,6.0,29.91,6.21,31.0,10.0,29.50555556,0
1986,74,33.01,290.0,5.0,29.88,6.21,30.0,12.0,28.98888889,0
1987,74,35.25,10.0,6.0,29.91,6.21,30.0,13.0,29.18888889,0
1988,74,35.53,300.0,7.0,29.88,6.21,31.0,14.0,30.32222222,0
1989,74,37.9,320.0,9.0,29.85,6.21,31.0,15.0,31.0,0
1990,74,27.83,350.0,5.0,29.83,6.21,33.0,12.0,31.71111111,0
1991,74,31.99,340.0,10.0,29.77,6.21,34.0,15.0,34.0,0
1992,74,23.55,310.0,10.0,29.71,6.21,36.0,12.0,34.77222222,0
1993,74,15.3,350.0,3.0,29.71,6.21,39.0,8.0,36.90555556,1
1994,74,29.72,260.0,13.0,29.77,6.21,33.0,13.0,31.96111111,0
1995,74,33.29,290.0,6.0,29.83,6.21,31.0,13.0,30.06111111,0
1996,74,35.53,330.0,2.0,29.83,6.21,31.0,14.0,30.32222222,0
1997,74,29.45,340.0,6.0,29.85,6.21,32.0,12.0,30.75555556,0
1998,74,40.41,270.0,6.0,29.85,6.21,31.0,16.0,30.97222222,0
1999,74,35.25,320.0,8.0,29.91,6.21,30.0,13.0,29.18888889,0
2000,74,35.53,300.0,7.0,29.85,6.21,31.0,14.0,30.32222222,0
2001,74,26.05,330.0,10.0,29.83,6.21,33.0,11.0,31.49444444,0
2002,74,10.81,240.0,17.0,29.59,1.24,39.0,3.0,35.90555556,1
2003,74,29.45,280.0,1.0,29.83,6.21,32.0,12.0,30.75555556,0
2004,74,33.29,310.0,5.0,29.91,6.21,31.0,13.0,30.06111111,0
2005,74,30.9,340.0,5.0,29.94,6.21,30.0,11.0,28.81666667,0
2006,74,35.53,350.0,8.0,29.88,6.21,31.0,14.0,30.32222222,0
2007,74,31.17,340.0,9.0,29.88,6.21,31.0,12.0,29.84444444,0
2008,74,35.81,330.0,9.0,29.91,6.21,32.0,15.0,32.0,0
2009,74,33.84,290.0,2.0,29.85,6.21,33.0,15.0,33.0,0
2010,74,38.45,330.0,8.0,29.85,6.21,33.0,17.0,33.0,0
2011,74,33.56,330.0,8.0,29.88,6.21,32.0,14.0,31.26666667,0
2012,74,27.83,300.0,4.0,29.83,6.21,33.0,12.0,31.71111111,0
2013,74,21.54,320.0,3.0,29.8,6.21,34.0,9.0,32.11111111,0
2014,74,27.83,280.0,6.0,29.83,6.21,33.0,12.0,31.71111111,0
2015,74,27.56,340.0,7.0,29.83,6.21,32.0,11.0,30.55555556,0
2016,74,23.04,310.0,6.0,29.83,6.21,34.0,10.0,32.27777778,0
2017,74,43.61,280.0,5.0,29.71,6.21,33.0,19.0,34.60555556,0
2018,74,41.23,310.0,5.0,29.74,6.21,34.0,19.0,35.75,0
2019,74,30.26,310.0,5.0,29.74,6.21,35.0,15.0,35.0,0
2020,74,24.89,310.0,4.0,29.77,6.21,35.0,12.0,33.72777778,0
2021,74,26.58,320.0,2.0,29.8,6.21,35.0,13.0,34.01111111,0
2022,74,22.04,310.0,2.0,29.77,6.21,36.0,11.0,34.51111111,0
2023,74,25.15,310.0,8.0,29.74,6.21,36.0,13.0,35.07777778,0
2024,74,32.27,320.0,7.0,29.71,6.21,35.0,16.0,35.0,0
2025,74,21.79,0.0,0.0,29.71,6.21,35.0,10.0,33.27222222,0
2026,74,15.27,310.0,4.0,29.71,6.21,34.0,4.0,31.62222222,0
2027,74,16.83,340.0,8.0,29.71,6.21,36.0,7.0,33.77222222,0
2028,74,13.34,330.0,7.0,29.71,6.21,39.0,6.0,36.53333333,1
2029,74,9.72,330.0,5.0,29.71,6.21,41.0,3.0,37.64444444,1
2030,74,28.37,40.0,4.0,29.83,6.21,35.0,14.0,34.34444444,0
2031,74,32.27,340.0,6.0,29.8,6.21,35.0,16.0,35.0,0
2032,74,30.26,320.0,4.0,29.71,6.21,35.0,15.0,35.0,0
2033,74,28.63,290.0,5.0,29.68,6.21,36.0,15.0,36.0,0
2034,74,23.55,320.0,3.0,29.68,6.21,36.0,12.0,34.77222222,0
2035,74,28.9,0.0,0.0,29.71,6.21,37.0,16.0,37.0,1
2036,74,25.41,310.0,3.0,29.74,6.21,37.0,14.0,37.0,1
2037,74,25.41,350.0,5.0,29.77,6.21,37.0,14.0,37.0,1
2038,74,47.19,350.0,5.0,29.77,6.21,36.0,23.0,41.91666667,0
2039,74,32.81,340.0,10.0,29.77,6.21,37.0,18.0,38.61111111,1
2040,74,27.1,290.0,3.0,29.77,6.21,37.0,15.0,37.0,1
2041,74,23.81,320.0,3.0,29.77,6.21,37.0,13.0,36.16111111,1
2042,74,15.08,310.0,6.0,29.77,6.21,38.0,7.0,35.72777778,1
2043,74,13.04,240.0,9.0,29.74,6.21,42.0,8.0,39.83888889,1
2044,74,18.95,0.0,0.0,29.83,6.21,40.0,12.0,39.06111111,1
2045,74,21.36,320.0,6.0,29.88,6.21,39.0,13.0,38.35555556,1
2046,74,22.54,360.0,5.0,29.85,6.21,38.0,13.0,37.25555556,1
2047,74,28.9,0.0,0.0,29.88,6.21,37.0,16.0,37.0,1
2048,74,34.39,330.0,7.0,29.91,6.21,35.0,17.0,35.67777778,0
2049,74,34.39,330.0,6.0,29.8,6.21,35.0,17.0,35.67777778,0
2050,74,19.52,360.0,7.0,29.8,6.21,37.0,10.0,35.31111111,1
2051,74,13.54,40.0,8.0,29.77,6.21,40.0,7.0,37.67777778,1
2052,74,13.04,260.0,5.0,29.74,6.21,42.0,8.0,39.83888889,1
2053,74,44.14,350.0,10.0,29.77,6.21,35.0,21.0,38.53888889,0
2054,74,46.93,30.0,12.0,29.77,6.21,35.0,22.0,39.51666667,0
2055,74,32.27,10.0,12.0,29.83,6.21,35.0,16.0,35.0,0
2056,74,34.93,30.0,10.0,29.85,6.21,37.0,19.0,39.32222222,1
2057,74,38.73,340.0,8.0,29.8,6.21,34.0,18.0,35.11111111,0
2058,74,36.63,360.0,12.0,29.74,6.21,35.0,18.0,36.25555556,0
2059,74,43.88,30.0,9.0,29.77,6.21,34.0,20.0,36.48333333,0
2060,74,34.11,310.0,7.0,29.77,6.21,34.0,16.0,34.0,0
2061,74,38.45,340.0,10.0,29.8,6.21,33.0,17.0,33.0,0
2062,74,34.11,320.0,4.0,29.74,6.21,34.0,16.0,34.0,0
2063,74,30.53,60.0,6.0,29.8,6.21,36.0,16.0,36.0,0
2064,74,24.89,10.0,7.0,29.88,6.21,35.0,12.0,33.72777778,0
2065,74,24.63,350.0,9.0,29.88,6.21,34.0,11.0,32.47222222,0
2066,74,26.84,340.0,10.0,29.85,6.21,36.0,14.0,35.42777778,0
2067,74,20.38,10.0,11.0,29.85,6.21,35.0,9.0,33.08888889,0
2068,74,30.53,20.0,8.0,29.85,6.21,36.0,16.0,36.0,0
2069,74,31.535,20.0,10.5,29.85,6.21,36.0,16.5,36.41111111,0
2070,74,32.54,50.0,13.0,29.85,6.21,36.0,17.0,36.82222222,0
2071,74,33.84,330.0,5.0,29.88,6.21,33.0,15.0,33.0,0
2072,74,28.1,330.0,6.0,29.85,6.21,34.0,13.0,32.97222222,0
2073,74,33.84,330.0,6.0,29.83,6.21,33.0,15.0,33.0,0
2074,74,39.0,350.0,12.0,29.74,6.21,35.0,19.0,36.92222222,0
2075,74,52.98,30.0,9.0,29.74,0.62,35.0,24.0,41.88333333,0
2076,74,30.53,10.0,9.0,29.77,0.93,36.0,16.0,36.0,0
2077,74,39.27,40.0,11.0,29.85,6.21,36.0,20.0,38.89444444,0
2078,74,32.54,30.0,7.0,29.88,6.21,36.0,17.0,36.82222222,0
2079,74,18.48,360.0,13.0,29.85,6.21,38.0,10.0,36.34444444,1
2080,74,32.54,70.0,8.0,29.85,6.21,36.0,17.0,36.82222222,0
2081,74,36.35,10.0,10.0,29.88,6.21,34.0,17.0,34.0,0
2082,74,34.11,40.0,10.0,29.88,6.21,34.0,16.0,34.0,0
2083,74,23.3,0.0,0.0,29.85,6.21,35.0,11.0,33.47777778,0
2084,74,26.58,70.0,6.0,29.8,6.21,35.0,13.0,34.01111111,0
2085,74,26.58,330.0,2.0,29.83,6.21,35.0,13.0,34.01111111,0
2086,74,20.62,170.0,5.0,29.88,6.21,36.0,10.0,34.28333333,0
2087,74,23.81,300.0,12.0,29.8,6.21,37.0,13.0,36.16111111,1
2088,74,24.89,320.0,6.0,29.83,6.21,35.0,12.0,33.72777778,0
2089,74,15.3,280.0,11.0,29.77,6.21,39.0,8.0,36.90555556,1
2090,74,22.04,150.0,3.0,29.88,6.21,36.0,11.0,34.51111111,0
2091,74,24.06,320.0,9.0,29.91,6.21,38.0,14.0,38.0,1
2092,74,23.81,0.0,0.0,29.88,6.21,37.0,13.0,36.16111111,1
2093,74,25.15,330.0,9.0,29.8,6.21,36.0,13.0,35.07777778,0
2094,74,38.45,50.0,8.0,29.88,6.21,33.0,17.0,33.0,0
2095,74,31.99,10.0,10.0,29.91,6.21,34.0,15.0,34.0,0
2096,74,32.54,100.0,8.0,29.88,6.21,36.0,17.0,36.82222222,0
2097,74,46.67,30.0,10.0,29.85,6.21,34.0,21.0,37.31666667,0
2098,74,38.18,350.0,10.0,29.94,6.21,32.0,16.0,32.0,0
2099,74,35.81,0.0,0.0,30.03,6.21,32.0,15.0,32.0,0
2100,74,40.69,30.0,10.0,30.06,6.21,32.0,17.0,32.4,0
2101,74,46.14,50.0,11.0,30.03,6.21,32.0,19.0,33.48333333,0
2102,74,37.62,300.0,5.0,29.91,6.21,30.0,14.0,29.42777778,0
2103,74,40.41,340.0,10.0,29.83,6.21,31.0,16.0,30.97222222,0
2104,74,35.25,280.0,8.0,29.83,6.21,30.0,13.0,29.18888889,0
2105,74,43.34,300.0,8.0,29.94,6.21,32.0,18.0,32.90555556,0
2106,74,35.53,330.0,6.0,29.94,6.21,31.0,14.0,30.32222222,0
2107,74,35.25,300.0,9.0,29.94,6.21,30.0,13.0,29.18888889,0
2108,74,46.14,20.0,2.0,29.91,6.21,32.0,19.0,33.48333333,0
2109,74,38.45,30.0,7.0,29.91,3.73,33.0,17.0,33.0,0
2110,74,26.84,80.0,10.0,29.91,6.21,36.0,14.0,35.42777778,0
2111,74,35.81,360.0,7.0,29.91,6.21,32.0,15.0,32.0,0
2112,74,40.41,360.0,8.0,29.94,6.21,31.0,16.0,30.97222222,0
2113,74,42.8,20.0,5.0,29.91,6.21,30.0,16.0,30.02777778,0
2114,74,45.88,360.0,7.0,29.91,6.21,31.0,18.0,31.85,0
2115,74,49.1,70.0,9.0,29.94,6.21,32.0,20.0,34.15,0
2116,74,51.47,360.0,7.0,29.94,3.73,29.0,18.0,29.83888889,0
2117,74,35.81,60.0,10.0,29.94,6.21,32.0,15.0,32.0,0
2118,74,31.72,100.0,10.0,29.91,6.21,33.0,14.0,32.25555556,0
2119,74,17.78,110.0,11.0,29.94,6.21,35.0,7.0,32.81111111,0
2120,74,20.62,260.0,16.0,29.83,6.21,36.0,10.0,34.28333333,0
2121,74,38.18,50.0,10.0,29.8,6.21,32.0,16.0,32.0,0
2122,74,69.71,100.0,8.0,29.85,6.21,27.0,21.0,28.83333333,0
2123,74,44.8,290.0,6.0,29.88,6.21,27.0,14.0,27.11666667,0
2124,74,47.79,340.0,9.0,29.91,6.21,27.0,15.0,27.28333333,0
2125,74,46.98,250.0,6.0,29.85,6.21,24.0,12.0,24.0,0
2126,74,36.22,280.0,7.0,29.88,6.21,25.0,9.0,25.0,0
2127,74,36.22,280.0,3.0,29.97,6.21,25.0,9.0,25.0,0
2128,74,44.8,340.0,6.0,30.03,6.21,27.0,14.0,27.11666667,0
2129,74,48.32,50.0,14.0,30.03,6.21,29.0,17.0,29.46111111,0
2130,74,47.79,10.0,16.0,30.0,6.21,27.0,15.0,27.28333333,0
2131,74,45.34,30.0,11.0,29.88,6.21,29.0,16.0,29.12777778,0
2132,74,53.29,290.0,5.0,29.85,6.21,23.0,13.0,23.0,0
2133,74,68.94,240.0,9.0,29.91,0.93,23.0,17.0,23.0,0
2134,74,60.9,200.0,7.0,29.97,6.21,24.0,16.0,24.0,0
2135,74,57.36,290.0,5.0,30.06,3.73,25.0,16.0,25.0,0
2136,74,50.43,330.0,5.0,30.09,6.21,25.0,14.0,25.0,0
2137,74,56.88,280.0,9.0,30.03,3.73,23.0,14.0,23.0,0
2138,74,50.43,310.0,9.0,29.94,6.21,25.0,14.0,25.0,0
2139,74,43.97,0.0,0.0,30.03,6.21,24.0,11.0,24.0,0
2140,74,38.74,60.0,9.0,30.09,6.21,25.0,10.0,25.0,0
2141,74,47.25,360.0,7.0,30.12,6.21,25.0,13.0,25.0,0
2142,74,34.41,30.0,14.0,30.0,6.21,27.0,10.0,27.0,0
2143,74,73.61,0.0,0.0,29.85,3.73,24.0,19.0,24.0,0
2144,74,50.17,240.0,8.0,29.83,6.21,24.0,13.0,24.0,0
2145,74,44.25,330.0,9.0,29.94,6.21,25.0,12.0,25.0,0
2146,74,49.9,260.0,4.0,30.03,6.21,23.0,12.0,23.0,0
2147,74,53.8,30.0,9.0,30.09,6.21,25.0,15.0,25.0,0
2148,74,38.46,40.0,8.0,30.06,6.21,24.0,9.0,24.0,0
2149,74,50.17,20.0,4.0,29.88,6.21,24.0,13.0,24.0,0
2150,74,38.74,340.0,4.0,29.91,6.21,25.0,10.0,25.0,0
2151,74,53.55,10.0,7.0,30.03,3.73,24.0,14.0,24.0,0
2152,74,36.22,70.0,17.0,30.03,6.21,25.0,9.0,25.0,0
2153,74,36.22,260.0,3.0,29.97,6.21,25.0,9.0,25.0,0
2154,74,34.13,250.0,10.0,29.88,6.21,26.0,9.0,26.0,0
2155,74,27.81,210.0,2.0,30.0,6.21,26.0,6.0,25.38333333,0
2156,74,26.22,30.0,6.0,30.06,6.21,27.0,6.0,26.27777778,0
2157,74,44.25,40.0,9.0,30.06,6.21,25.0,12.0,25.0,0
2158,74,46.43,280.0,6.0,30.06,6.21,22.0,10.0,22.0,0
2159,74,43.42,350.0,8.0,30.12,6.21,22.0,9.0,21.38888889,0
2160,74,43.13,330.0,6.0,30.18,6.21,21.0,8.0,21.0,0
2161,74,46.71,360.0,7.0,30.21,6.21,23.0,11.0,23.0,0
2162,74,40.0,60.0,10.0,30.21,6.21,20.0,6.0,20.0,0
2163,74,39.43,30.0,26.0,30.27,6.21,18.0,4.0,18.0,0
2164,74,34.51,80.0,15.0,30.36,6.21,19.0,3.0,19.0,0
2165,74,45.88,60.0,7.0,30.33,6.21,20.0,8.0,20.0,0
2166,74,52.77,50.0,7.0,30.24,6.21,21.0,11.0,21.0,0
2167,74,45.88,360.0,10.0,30.15,6.21,20.0,8.0,20.0,0
2168,74,52.77,300.0,8.0,30.15,6.21,21.0,11.0,21.0,0
2169,74,52.51,280.0,10.0,30.12,6.21,20.0,10.0,20.0,0
2170,74,55.88,200.0,12.0,30.0,1.24,19.0,10.0,19.0,0
2171,74,72.38,10.0,9.0,29.91,6.21,17.0,12.0,17.0,0
2172,74,49.1,280.0,8.0,30.12,3.73,20.0,9.0,20.0,0
2173,74,56.13,250.0,4.0,30.21,2.49,20.0,11.0,20.0,0
2174,74,45.6,0.0,0.0,30.09,3.73,19.0,7.0,19.0,0
2175,74,45.88,260.0,17.0,30.0,6.21,20.0,8.0,20.0,0
2176,74,55.63,210.0,6.0,30.12,2.49,18.0,9.0,18.0,0
2177,74,39.72,230.0,13.0,30.12,6.21,19.0,5.0,19.0,0
2178,74,52.77,300.0,10.0,30.21,6.21,21.0,11.0,21.0,0
2179,74,59.74,0.0,0.0,30.27,1.24,19.0,11.0,19.0,0
2180,74,52.51,360.0,13.0,30.21,6.21,20.0,10.0,20.0,0
2181,74,45.88,330.0,12.0,30.18,6.21,20.0,8.0,20.0,0
2182,74,52.51,10.0,8.0,30.27,6.21,20.0,10.0,20.0,0
2183,74,46.16,70.0,7.0,30.33,6.21,21.0,9.0,21.0,0
2184,74,48.83,20.0,7.0,30.27,6.21,19.0,8.0,19.0,0
2185,74,49.37,70.0,12.0,30.24,6.21,21.0,10.0,21.0,0
2186,74,28.39,50.0,13.0,30.09,6.21,21.0,2.0,21.0,0
2187,74,45.88,260.0,9.0,29.94,1.86,20.0,8.0,20.0,0
2188,74,48.83,260.0,11.0,30.0,3.73,19.0,8.0,19.0,0
2189,74,55.63,240.0,8.0,30.03,1.86,18.0,9.0,18.0,0
2190,74,54.34,290.0,17.0,30.18,6.21,13.0,4.0,13.0,0
2191,74,47.44,270.0,8.0,30.3,6.21,14.0,3.0,14.0,0
2192,74,42.28,250.0,15.0,30.21,6.21,18.0,5.0,18.0,0
2193,74,32.43,210.0,14.0,30.09,6.21,20.0,3.0,20.0,0
2194,74,28.39,200.0,20.0,30.06,6.21,21.0,2.0,21.0,0
2195,74,21.5,200.0,10.0,30.06,6.21,22.0,-1.0,20.81666667,0
2196,74,26.43,220.0,15.0,29.8,3.73,21.0,1.0,21.0,0
2197,74,42.57,250.0,15.0,29.97,1.86,19.0,6.0,19.0,0
2198,74,59.97,270.0,4.0,30.09,3.73,20.0,12.0,20.0,0
2199,74,45.88,60.0,6.0,30.15,6.21,20.0,8.0,20.0,0
2200,74,45.6,20.0,7.0,30.15,6.21,19.0,7.0,19.0,0
2201,74,52.77,70.0,8.0,30.09,6.21,21.0,11.0,21.0,0
2202,74,37.61,330.0,5.0,30.06,6.21,21.0,6.0,21.0,0
2203,74,56.38,330.0,9.0,30.06,6.21,21.0,12.0,21.0,0
2204,74,45.6,360.0,6.0,30.12,6.21,19.0,7.0,19.0,0
2205,74,45.88,70.0,9.0,30.0,6.21,20.0,8.0,20.0,0
2206,74,37.32,220.0,15.0,29.8,6.21,20.0,5.0,20.0,0
2207,74,30.98,210.0,19.0,29.91,0.62,15.0,-2.0,15.0,0
2208,74,42.0,310.0,11.0,30.09,6.21,17.0,4.0,17.0,0
2209,74,36.74,0.0,0.0,30.15,6.21,18.0,3.0,18.0,0
